BOEM/permitting	synthetic-232-crankshaft-inclusion-q3	Section 232 Crankshaft Tariff Inclusion	regulatory_actions	Section 232|auto parts tariff|crankshafts|forged axle|Commerce inclusions	0.05	Sep 30, 2026	2026-09-30	Adding crankshafts or forged axle components to the 25% Section 232 scope via the Q3 2026 window directly targets Macimex — the world's largest independent crankshaft precision machining manufacturer — with a devastating tariff.
BOEM/permitting	synthetic-232-cutting-tools-inclusion	Section 232 Cutting Tool Inclusion	trade_policy	Section 232|cutting tools|auto parts|BIS|SACSA ANTANI	0.05	Oct 31, 2026	2026-10-31	If BIS formally includes HTS 8207/8209/8466 cutting tools in the 25% Section 232 scope, SACSA ANTANI's OEM customer orders face an immediate cost shock that cascades into order volume cuts.
Section 232 / steel	synthetic-232-derivative-engine-components	Section 232 Engine Component Derivative Tariff	trade_policy	Section 232|engine components|aluminum castings|trade policy|manufacturing	0.45	Dec 31, 2027	2027-12-31	Full-customs-value tariffs on engine housings and castings under the April 2026 Section 232 proclamation directly inflate B&S's derivative article input costs through 2027.
Section 232 / steel	synthetic-232-derivative-garage-doors	Garage Door Component Tariff Expansion	trade_policy	Section 232|Derivatives|Garage Doors|Steel Tariffs|BIS	0.22	Dec 31, 2026	2026-12-31	If BIS adds overhead door panels and assemblies directly to the 50% Section 232 derivatives list, ODC's imported component sourcing faces sudden and severe cost escalation.
Section 232 / steel	synthetic-232-derivative-welding-chapter84	Welding Consumables HTS Expansion	trade_policy	Section 232|BIS|welding consumables|flux-cored wire|HTS 8311	0.05	Sep 30, 2026	2026-09-30	Adding welding electrode and flux-cored wire HTS codes to the Section 232 derivative list would impose 50% tariffs on Lincoln Electric's core consumable products' steel content, severely compressing consumable margins.
Section 232 / steel	synthetic-232-dme-wheelchair-inclusion	Section 232 Wheelchair Frame Tariff	trade_policy	Section 232|Wheelchairs|DME|Steel Tariffs|BIS	0.22	Dec 31, 2026	2026-12-31	Adding wheelchair frames to the Section 232 steel/aluminum derivatives tariff list directly raises the cost of the most common DME category SMS National procures and delivers.
Section 232 / steel	synthetic-232-dock-door-derivatives-bis-2026	Dock & Door Hardware Tariff Inclusion	trade_policy	Section 232|BIS-2025-0023|dock equipment|steel derivatives|Miner	0.28	Jan 15, 2027	2027-01-15	BIS specifically adding dock leveler, dock seal, restraint, and rolling steel door HTS codes to the 25% Section 232 tariff schedule would directly raise costs on the core product lines Miner installs and services.
BOEM/permitting	synthetic-232-foodservice-equipment	Section 232 Foodservice Equipment Expansion	trade_policy	Section 232|foodservice equipment|tariffs|restaurant construction|fryers	0.31	Dec 31, 2026	2026-12-31	Explicit extension of Section 232 tariffs to commercial foodservice equipment like fryers and refrigerators would directly inflate Raising Cane's per-unit build-out cost across its 100-location annual expansion pipeline.
Section 232 / steel	synthetic-232-genset-components-sep2026	RICE Genset 232 Tariff Inclusion	trade_policy	Section 232|RICE engines|genset tariffs|BIS derivatives|Caterpillar	0.355	Oct 31, 2026	2026-10-31	Adding RICE genset component HTS codes to the 50% Section 232 derivatives list would impose the tariff directly on the Caterpillar and INNIO assemblies AEG procures for all gas-to-power projects.
Section 232 / steel	synthetic-232-hospital-bed-inclusion	Section 232 Medical Bed Tariff	trade_policy	Section 232|Hospital Beds|DME|Steel Tariffs|BIS	0.18	Dec 31, 2026	2026-12-31	Hospital bed frames added to the Section 232 steel/aluminum derivatives list would raise procurement costs for SMS National's second-highest-volume DME product category.
Section 232 / steel	synthetic-232-incinerator-parts	Section 232 Incinerator Parts Inclusion	trade_policy	Section 232|BIS|Incineration|Trade Policy|Hazardous Waste	0.22	Oct 31, 2026	2026-10-31	Section 232 tariff extension to refractory and combustion chamber components directly raises the cost of maintaining and upgrading Clean Harbors' nine incinerators.
Section 232 / steel	synthetic-232-industrial-machinery-derivative	Section 232 Oilfield Equipment Expansion	trade_policy	Section 232|BIS|oilfield equipment|pumps|derivative tariffs	0.25	Dec 31, 2026	2026-12-31	BIS adding centrifugal pumps and pressure vessels to Section 232 derivatives list would create a direct, additive cost increase on top of steel tariffs for Evergreen plant procurement, providing YES hedge value.
BOEM/permitting	synthetic-232-iron-casting-inclusion-q4	Section 232 Iron Casting Tariff Inclusion	regulatory_actions	Section 232|iron castings|foundry|auto parts tariff|Commerce inclusions	0.05	Dec 31, 2026	2026-12-31	Adding grey and ductile iron castings to the Section 232 auto parts tariff scope via Q4 2026 would impose a 25% duty directly on Blackhawk de México's foundry output shipped to US OEM customers.
Section 232 / steel	synthetic-232-kitchen-hardware-inclusion	Section 232 Kitchen Equipment Inclusion	trade_policy	Section 232|BIS|Tariffs|Kitchen Equipment|Steel	0.18	Oct 31, 2026	2026-10-31	If BIS adds oil storage tanks (HTS 7309), bulk oil dispensing pumps (HTS 8413), or kitchen plumbing fittings (HTS 7307) to the Section 232 tariff list, RTI's cost to manufacture and install proprietary hardware at 45,000+ customer kitchens rises materially.
Section 232 / steel	synthetic-232-lgsteel-inclusion-2026	Light Gauge Steel 232 Inclusion	trade_policy	Section 232|light gauge steel|framing|BIS-2025-0023|construction	0.28	Oct 31, 2026	2026-10-31	If BIS formally adds cold-formed light gauge steel framing profiles to the 50% tariff derivatives list, Brady West's single largest material input category faces an immediate additional cost shock on all open and future fixed-price subcontracts.
Section 232 / steel	synthetic-232-machinery-full-value-injunction	Machinery Tariff Injunction Risk	trade_policy	Section 232|machinery tariffs|HTS Chapter 84|HTS Chapter 85|trade policy	0.82	Dec 31, 2026	2026-12-31	If the April 2026 25% machinery tariff survives legal challenge, Form's electrode line and cell assembly equipment imports remain subject to elevated duties, inflating Form Factory 1 capex.
Section 232 / steel	synthetic-232-metal-can-packaging	Section 232 Tinplate Can Expansion	trade_policy	Section 232|Steel Tariffs|Food Packaging|Tinplate|Metal Cans	0.28	Dec 31, 2026	2026-12-31	Section 232 tariff expansion to tinplate steel raises packaging costs for Folgers coffee cans and pet food tins, directly compressing margins in Smucker's coffee and pet food segments.
Section 232 / steel	synthetic-232-mexico-usmca-10pct	Mexico Re-Import Steel Tariff Rate	trade_policy	Section 232|Mexico|USMCA|steel tariffs|wind towers	0.65	Dec 31, 2026	2026-12-31	The 10% Mexico re-import tariff persisting (YES) sustains elevated costs on U.S.-steel fabrication from Arcosa's Mexico plants, though largely captured by the 25% derivatives tariff major contract at a higher impact threshold.
BOEM/permitting	synthetic-232-mhdv-inclusions-axles	MHDV Drive Axle Tariff Inclusion	trade_policy	Section 232|drive axles|MHDV|Commerce|Sisamex	0.35	Oct 31, 2026	2026-10-31	Commerce formally adding front/rear drive axle assemblies (HTS 8708.50) to MHDV tariff scope is the single most direct tariff expansion risk for Sisamex's core product under Proclamation 10984.
Section 232 / steel	synthetic-232-motorcycle-parts-inclusion	Motorcycle Parts 232 Inclusion	trade_policy	Section 232|motorcycle parts|HTS 8714|BIS|tariffs	0.22	Aug 31, 2026	2026-08-31	Adding motorcycle-specific castings and powertrain housings to the 50% derivative tariff list would directly increase HOG's input cost base beyond the already-projected $75–105M 2026 tariff burden.
Section 232 / steel	synthetic-232-pipe-fittings-hts7307	Steel Pipe Fittings Tariff Inclusion	trade_policy	section-232|pipe-fittings|hts-7307|derivative-products|china-india-imports	0.45	Dec 31, 2026	2026-12-31	BIS adding HTS 7307 pipe fittings to 25% Section 232 tariff coverage raises landed costs on Core & Main's largest imported commodity component category sourced from China and India.
Section 232 / steel	synthetic-232-pipeline-steel-sep2026	Pipeline Steel 232 Derivative Inclusion	trade_policy	Section 232|pipeline steel|steel tariffs|natural gas infrastructure|BIS	0.379	Oct 31, 2026	2026-10-31	Adding pipeline fittings and structural steel fabrications to the 50% tariff derivatives list would directly raise AEG's pipeline material costs on all gas pipeline EPC projects.
Section 232 / steel	synthetic-232-rollback-denial	Section 232 Tariff Rollback Denied	trade_policy	Section 232|steel tariffs|aluminum|Proclamation 10947|trade policy	0.208	Dec 31, 2026	2026-12-31	No rollback of Section 232 tariffs (contract resolves NO on reversal) means elevated domestic steel costs persist, compressing Nextpower's tracker manufacturing economics throughout 2026.
Section 232 / steel	synthetic-232-slab-exclusion-2026	BIS Steel Slab Exclusion	trade_policy	Section 232|BIS|steel slab|tariff exclusion|HTS 7207	0.18	Dec 31, 2026	2026-12-31	If BIS fails to approve a Section 232 slab exclusion, the Portland mill absorbs the full 50% tariff on world-market slab imports, directly compressing plate margins on every ton produced.
Section 232 / steel	synthetic-232-steel-derivative-25pct-2026	Steel Derivative Tariff Persistence	trade_policy	Section 232|Derivative Tariffs|Welding Wire|Steel|Trade Policy	0.82	Dec 31, 2026	2026-12-31	Persistent 25% Section 232 derivative tariffs on welding wire rod and drawn wire directly inflates Lincoln Electric's consumable manufacturing input costs on top of the base 50% steel tariff.
Section 232 / steel	synthetic-232-steel-fullvalue-permanence	Steel Full-Value Tariff Persistence	trade_policy	Section 232|steel tariff|wire rod|Lincoln Electric|manufacturing costs	0.62	Dec 31, 2026	2026-12-31	This contract directly tracks the durability of the full-customs-value calculation methodology — if it persists, Lincoln Electric's wire rod import costs remain elevated at the highest level in the company's modern history through year-end.
Section 232 / steel	synthetic-232-steel-pipe-inclusion	Section 232 Pipeline Steel Expansion	trade_policy	Section 232|pipeline steel|OCTG|HTS 7304|tariff	0.437	Oct 31, 2026	2026-10-31	BIS adding large-diameter line pipe to the 50% derivatives list would extend the tariff burden to the specific pipe categories AEG procures for its 3–30 mile gas pipeline projects.
Section 232 / steel	synthetic-232-steel-ship-repair-derivative	Section 232 Steel Derivative Tariff Duration	trade_policy	Section 232|Steel Tariffs|Ship Repair|NAVSEA|Manufacturing Costs	0.62	Dec 31, 2027	2027-12-31	Persistent full-customs-value steel derivative tariffs structurally inflate hull plate, structural shapes, and pipe fitting costs across all three BAE shipyards, compressing margins on firm-fixed-price contracts that cannot pass through cost overruns.
Section 232 / steel	synthetic-232-steel-split-reporting-penalty	CBP Steel Split-Reporting Enforcement	trade_policy	Section 232|CBP|split reporting|steel|compliance	0.35	Sep 30, 2026	2026-09-30	CBP penalty guidance on split-content steel reporting creates direct compliance cost exposure for Quimmco's exporters who must separately document the steel and non-metal portions of forged components under the June 2025 proclamation rules.
BOEM/permitting	synthetic-232-tire-tariff-court-challenge	Section 232 Tire Tariff Scope Challenge	trade_policy	Section 232|court challenge|tire tariffs|EO 14257|IEEPA	0.08	Dec 31, 2026	2026-12-31	A court ruling excluding tires from EO 14257 auto parts scope would eliminate the 25% tariff cost currently borne on imported tire products; buying NO hedges against the scenario where no such ruling issues and the tariff remains fully in force.
Section 232 / steel	synthetic-232-valve-hydrant-cost	Valve & Hydrant Tariff Expansion Risk	trade_policy	section-232|valves|fire-hydrants|BIS|waterworks	0.28	Oct 31, 2026	2026-10-31	BIS extending Section 232 coverage to valve bodies and fire hydrant castings would hit two additional Core & Main product categories with 25% cost increases, further compressing margins.
Section 232 / steel	synthetic-232-wind-tower-sections-hts	CBP Wind Tower Section 232 Classification	trade_policy	Section 232|CBP|wind towers|Mexico|USMCA	0.42	Dec 31, 2026	2026-12-31	CBP NOT confirming the preferential 10% Section 232 rate for USMCA wind tower sections (NO) means Arcosa's Mexico-fabricated tower sections face the full 25% tariff, directly inflating landed cost of product and compressing wind tower margins.
IRA / tax credits	synthetic-25c-reinstatement-2026	Section 25C Credit Reinstatement	macro_policy	Section 25C|energy efficiency|tax credits|residential construction|IRA	0.1	Jan 15, 2027	2027-01-15	If Congress fails to reinstate the Section 25C residential energy-efficiency credit, demand for CertainTeed insulation, windows, and building-envelope products drops materially as homeowner renovation incentives disappear.
IRA / tax credits	synthetic-25c-restoration-bill	Section 25C Window Credit Restoration	federal_legislation	Section 25C|IRA|fenestration|tax-credit|windows	0.15	Jun 30, 2027	2027-06-30	If Congress fails to restore the Section 25C energy-efficient window and door credit terminated by H.R.1, the demand-side incentive for energy-efficient fenestration OEM products — and thus Quanex's extruded component volumes — remains permanently impaired.
